# File generated by CMD 3.3 (http://stev.oapd.inaf.it/cmd) on Mon Apr 20 18:15:26 CEST 2020
# isochrones based on PARSEC release v1.2S +  COLIBRI S_35
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: simulations of mass 10000 Msun
# Z         age       Mini           Mass   logL    logTe  logg  label   McoreTP C_O  period0 period1 pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.00004384  1.37e+10  0.5808773637   0.580 -0.661  3.7252  4.715    1  0.000  0.544     0.00     0.00 -1 -1.52e-14      0.00 7.986e-01 2.013e-01 1.477e-05 3.990e-06 3.622e-05 -1.000 9.948e-05 6.423 7.212 7.307 6.638 6.188 5.764 5.249 4.854 4.767
0.00004384  1.37e+10  0.1000302732   0.100 -2.778  3.5591  5.405    1  0.000  0.545     0.00     0.00 -1 -2.57e-17      0.00 7.445e-01 2.554e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 11.716 15.883 14.442 12.892 11.821 10.963 9.981 9.580 9.463
0.00004384  1.37e+10  0.4966715872   0.496 -1.019  3.6879  4.857    1  0.000  0.545     0.00     0.00 -1 -6.36e-15      0.00 7.526e-01 2.473e-01 1.786e-05 4.818e-06 4.370e-05 -1.000 9.996e-05 7.318 8.603 8.465 7.642 7.103 6.608 5.998 5.551 5.431
0.00004384  1.37e+10  0.2362518758   0.234 -1.786  3.6321  5.074    1  0.000  0.545     0.00     0.00 -1 -4.17e-16      0.00 7.362e-01 2.637e-01 1.798e-05 4.852e-06 4.400e-05 -1.000 1.000e-04 9.234 11.502 10.900 9.842 9.121 8.509 7.740 7.225 7.061
0.00004384  1.37e+10  0.1415840983   0.141 -2.286  3.6038  5.239    1  0.000  0.545     0.00     0.00 -1  -8.1e-17      0.00 7.379e-01 2.620e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.996e-05 10.484 13.369 12.496 11.285 10.440 9.758 8.904 8.395 8.241
0.00004384  1.37e+10  0.3639126420   0.363 -1.417  3.6542  4.984    1  0.000  0.544     0.00     0.00 -1 -9.15e-16      0.00 7.395e-01 2.604e-01 1.796e-05 4.852e-06 4.400e-05 -1.000 1.000e-04 8.313 10.165 9.753 8.791 8.150 7.587 6.883 6.392 6.240
0.00004384  1.37e+10  0.2964505553   0.295 -1.591  3.6431  5.023    1  0.000  0.545     0.00     0.00 -1 -1.83e-16      0.00 7.362e-01 2.637e-01 1.797e-05 4.852e-06 4.400e-05 -1.000 1.000e-04 8.746 10.800 10.295 9.286 8.607 8.020 7.284 6.779 6.620
0.00004384  1.37e+10  0.1980118454   0.197 -1.943  3.6236  5.121    1  0.000  0.545     0.00     0.00 -1  -5.4e-16      0.00 7.361e-01 2.638e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.996e-05 9.628 12.071 11.392 10.292 9.536 8.904 8.109 7.591 7.426
0.00004384  1.37e+10  0.3110719621   0.310 -1.550  3.6456  5.014    1  0.000  0.544     0.00     0.00 -1 -1.84e-16      0.00 7.363e-01 2.636e-01 1.797e-05 4.852e-06 4.400e-05 -1.000 1.000e-04 8.644 10.652 10.168 9.170 8.500 7.918 7.189 6.687 6.529
0.00004384  1.37e+10  0.1074057147   0.107 -2.666  3.5706  5.368    1  0.000  0.545     0.00     0.00 -1 -5.58e-17      0.00 7.430e-01 2.569e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 11.436 15.225 13.956 12.504 11.490 10.695 9.744 9.305 9.178
0.00004384  1.37e+10  0.4375615418   0.436 -1.215  3.6703  4.926    1  0.000  0.545     0.00     0.00 -1 -2.22e-15      0.00 7.505e-01 2.494e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 7.808 9.375 9.100 8.204 7.615 7.086 6.428 5.957 5.820
0.00004384  1.37e+10  0.1852211058   0.184 -2.008  3.6201  5.143    1  0.000  0.545     0.00     0.00 -1 -6.51e-16      0.00 7.362e-01 2.637e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.999e-05 9.789 12.304 11.593 10.475 9.705 9.064 8.259 7.740 7.576
0.00004384  1.37e+10  0.1903901845   0.189 -1.982  3.6215  5.134    1  0.000  0.545     0.00     0.00 -1 -6.04e-16      0.00 7.362e-01 2.637e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.990e-05 9.724 12.209 11.511 10.401 9.637 8.999 8.199 7.680 7.515
0.00004384  1.37e+10  0.1968910396   0.196 -1.949  3.6233  5.123    1  0.000  0.545     0.00     0.00 -1 -5.49e-16      0.00 7.361e-01 2.638e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.996e-05 9.642 12.091 11.409 10.308 9.551 8.918 8.122 7.604 7.439
0.00004384  1.37e+10  0.1113344282   0.111 -2.611  3.5760  5.349    1  0.000  0.545     0.00     0.00 -1 -8.09e-17      0.00 7.422e-01 2.577e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 11.298 14.924 13.726 12.318 11.332 10.560 9.625 9.170 9.041
0.00004384  1.37e+10  0.1976720095   0.196 -1.945  3.6235  5.122    1  0.000  0.545     0.00     0.00 -1 -5.43e-16      0.00 7.361e-01 2.638e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.996e-05 9.633 12.077 11.397 10.297 9.540 8.908 8.113 7.595 7.430
0.00004384  1.37e+10  0.1657996029   0.165 -2.115  3.6143  5.179    1  0.000  0.545     0.00     0.00 -1  -4.1e-16      0.00 7.364e-01 2.635e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.993e-05 10.057 12.700 11.933 10.784 9.987 9.332 8.510 7.993 7.831
0.00004384  1.37e+10  0.2276444435   0.226 -1.818  3.6303  5.083    1  0.000  0.545     0.00     0.00 -1 -4.32e-16      0.00 7.362e-01 2.637e-01 1.798e-05 4.852e-06 4.400e-05 -1.000 1.000e-04 9.316 11.619 11.001 9.935 9.207 8.591 7.816 7.300 7.135
0.00004384  1.37e+10  0.1764754057   0.176 -2.053  3.6177  5.158    1  0.000  0.545     0.00     0.00 -1    -7e-16      0.00 7.362e-01 2.637e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 9.902 12.470 11.735 10.605 9.823 9.177 8.365 7.847 7.683
0.00004384  1.37e+10  0.2164983451   0.215 -1.861  3.6280  5.095    1  0.000  0.545     0.00     0.00 -1 -4.52e-16      0.00 7.361e-01 2.638e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.996e-05 9.422 11.772 11.133 10.056 9.319 8.697 7.916 7.399 7.234
0.00004384  1.37e+10  0.3556098640   0.355 -1.438  3.6528  4.990    1  0.000  0.544     0.00     0.00 -1 -1.06e-15      0.00 7.373e-01 2.626e-01 1.796e-05 4.853e-06 4.400e-05 -1.000 1.001e-04 8.366 10.243 9.819 8.851 8.206 7.640 6.932 6.438 6.286
0.00004384  1.37e+10  0.2100238502   0.209 -1.885  3.6267  5.102    1  0.000  0.545     0.00     0.00 -1 -4.63e-16      0.00 7.361e-01 2.638e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.996e-05 9.483 11.861 11.210 10.126 9.384 8.759 7.973 7.456 7.291
0.00004384  1.37e+10  0.1626623869   0.162 -2.135  3.6131  5.186    1  0.000  0.545     0.00     0.00 -1 -2.57e-16      0.00 7.365e-01 2.634e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.990e-05 10.108 12.777 11.998 10.843 10.041 9.383 8.557 8.040 7.879
0.00004384  1.37e+10  0.1326355338   0.132 -2.360  3.5986  5.266    1  0.000  0.545     0.00     0.00 -1 -2.29e-16      0.00 7.387e-01 2.612e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 10.671 13.681 12.754 11.510 10.640 9.944 9.075 8.572 8.423
0.00004384  1.37e+10  0.3064234853   0.306 -1.561  3.6448  5.016    1  0.000  0.545     0.00     0.00 -1 -1.53e-16      0.00 7.362e-01 2.637e-01 1.797e-05 4.852e-06 4.400e-05 -1.000 9.999e-05 8.673 10.695 10.204 9.203 8.530 7.947 7.216 6.713 6.555
0.00004384  1.37e+10  0.6731297970   0.673 -0.209  3.7781  4.540    1  0.000  0.541     0.00     0.00 -1 -8.23e-23      0.00 8.397e-01 1.602e-01 1.212e-05 3.283e-06 2.987e-05 -1.000 6.220e-05 5.293 5.651 5.923 5.444 5.101 4.768 4.367 4.039 3.998
0.00004384  1.37e+10  0.1511054784   0.151 -2.210  3.6088  5.213    1  0.000  0.545     0.00     0.00 -1 -4.56e-17      0.00 7.370e-01 2.629e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.996e-05 10.294 13.060 12.239 11.059 10.238 9.569 8.730 8.216 8.058
0.00004384  1.37e+10  0.4010792077   0.401 -1.323  3.6607  4.959    1  0.000  0.545     0.00     0.00 -1 -5.17e-16      0.00 7.492e-01 2.507e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 8.078 9.815 9.458 8.522 7.902 7.353 6.668 6.184 6.038
0.00004384  1.37e+10  0.1352210045   0.135 -2.339  3.6001  5.258    1  0.000  0.545     0.00     0.00 -1  -1.7e-16      0.00 7.385e-01 2.614e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 10.617 13.589 12.678 11.444 10.582 9.890 9.025 8.520 8.370
0.00004384  1.37e+10  0.1763236225   0.176 -2.054  3.6176  5.158    1  0.000  0.545     0.00     0.00 -1 -6.99e-16      0.00 7.362e-01 2.637e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.996e-05 9.904 12.473 11.738 10.607 9.826 9.179 8.367 7.849 7.685
0.00004384  1.37e+10  0.2929044366   0.291 -1.601  3.6425  5.026    1  0.000  0.545     0.00     0.00 -1 -1.96e-16      0.00 7.363e-01 2.636e-01 1.797e-05 4.852e-06 4.400e-05 -1.000 9.999e-05 8.772 10.838 10.327 9.316 8.635 8.047 7.308 6.803 6.643
0.00004384  1.37e+10  0.3055092990   0.305 -1.564  3.6447  5.017    1  0.000  0.545     0.00     0.00 -1 -1.54e-16      0.00 7.362e-01 2.637e-01 1.797e-05 4.852e-06 4.400e-05 -1.000 9.999e-05 8.680 10.705 10.212 9.210 8.537 7.954 7.222 6.719 6.560
0.00004384  1.37e+10  0.2720862329   0.271 -1.662  3.6389  5.040    1  0.000  0.545     0.00     0.00 -1 -2.89e-16      0.00 7.363e-01 2.636e-01 1.798e-05 4.852e-06 4.400e-05 -1.000 1.000e-04 8.926 11.059 10.517 9.490 8.796 8.200 7.451 6.942 6.780
0.00004384  1.37e+10  0.1180092692   0.117 -2.529  3.5837  5.322    1  0.000  0.545     0.00     0.00 -1 -1.36e-16      0.00 7.410e-01 2.589e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 11.091 14.496 13.396 12.047 11.101 10.358 9.445 8.970 8.835
0.00004384  1.37e+10  0.3839111626   0.383 -1.366  3.6577  4.970    1  0.000  0.545     0.00     0.00 -1  -6.4e-16      0.00 7.447e-01 2.552e-01 1.797e-05 4.852e-06 4.400e-05 -1.000 1.000e-04 8.186 9.975 9.593 8.645 8.016 7.460 6.766 6.279 6.131
0.00004384  1.37e+10  0.1205840483   0.120 -2.497  3.5866  5.311    1  0.000  0.545     0.00     0.00 -1 -1.66e-16      0.00 7.406e-01 2.593e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 11.012 14.333 13.270 11.943 11.013 10.280 9.376 8.894 8.756
0.00004384  1.37e+10  0.1343793124   0.134 -2.346  3.5996  5.260    1  0.000  0.545     0.00     0.00 -1 -1.87e-16      0.00 7.386e-01 2.613e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.999e-05 10.635 13.619 12.703 11.466 10.601 9.908 9.041 8.537 8.387
0.00004384  1.37e+10  0.3939318955   0.393 -1.341  3.6595  4.964    1  0.000  0.545     0.00     0.00 -1 -5.35e-16      0.00 7.474e-01 2.525e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.999e-05 8.122 9.880 9.513 8.572 7.948 7.397 6.708 6.223 6.076
0.00004384  1.37e+10  0.1809584945   0.180 -2.029  3.6190  5.150    1  0.000  0.545     0.00     0.00 -1 -6.92e-16      0.00 7.362e-01 2.637e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.993e-05 9.843 12.382 11.660 10.537 9.761 9.118 8.310 7.791 7.627
0.00004384  1.37e+10  0.2762383521   0.275 -1.650  3.6396  5.037    1  0.000  0.545     0.00     0.00 -1 -2.68e-16      0.00 7.363e-01 2.636e-01 1.797e-05 4.852e-06 4.400e-05 -1.000 1.001e-04 8.895 11.014 10.479 9.455 8.764 8.169 7.423 6.914 6.753
0.00004384  1.37e+10  0.5498571992   0.549 -0.798  3.7090  4.763    1  0.000  0.544     0.00     0.00 -1 -1.03e-14      0.00 7.885e-01 2.114e-01 1.543e-05 4.167e-06 3.781e-05 -1.000 9.991e-05 6.764 7.748 7.753 7.020 6.533 6.079 5.524 5.105 5.004
0.00004384  1.37e+10  0.6983410120   0.698 -0.055  3.7919  4.457    1  0.000  0.539     0.00     0.00 -1 -2.26e-14      0.00 8.571e-01 1.428e-01 1.102e-05 2.991e-06 2.726e-05 -1.000 8.045e-05 4.908 5.204 5.485 5.051 4.735 4.425 4.054 3.745 3.715
0.00004384  1.37e+10  0.1435593367   0.143 -2.269  3.6049  5.234    1  0.000  0.545     0.00     0.00 -1 -6.44e-17      0.00 7.377e-01 2.622e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.996e-05 10.443 13.301 12.440 11.235 10.396 9.716 8.866 8.356 8.201
0.00004384  1.37e+10  0.5637523532   0.563 -0.737  3.7161  4.742    1  0.000  0.544     0.00     0.00 -1 -1.22e-14      0.00 7.935e-01 2.064e-01 1.510e-05 4.078e-06 3.702e-05 -1.000 9.981e-05 6.612 7.506 7.553 6.849 6.378 5.937 5.400 4.992 4.897
0.00004384  1.37e+10  0.1169363931   0.116 -2.542  3.5825  5.326    1  0.000  0.545     0.00     0.00 -1 -1.25e-16      0.00 7.412e-01 2.587e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.001e-04 11.125 14.564 13.448 12.090 11.138 10.391 9.474 9.002 8.868
0.00004384  1.37e+10  0.1374212503   0.137 -2.320  3.6014  5.252    1  0.000  0.545     0.00     0.00 -1 -1.31e-16      0.00 7.383e-01 2.616e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.996e-05 10.571 13.513 12.615 11.389 10.533 9.844 8.983 8.477 8.325
0.00004384  1.37e+10  0.2852596045   0.284 -1.623  3.6412  5.031    1  0.000  0.545     0.00     0.00 -1 -2.26e-16      0.00 7.363e-01 2.636e-01 1.797e-05 4.852e-06 4.400e-05 -1.000 1.000e-04 8.829 10.918 10.396 9.380 8.694 8.103 7.361 6.854 6.693
0.00004384  1.37e+10  0.3890337646   0.388 -1.353  3.6586  4.967    1  0.000  0.545     0.00     0.00 -1 -5.84e-16      0.00 7.461e-01 2.538e-01 1.797e-05 4.852e-06 4.400e-05 -1.000 1.000e-04 8.153 9.927 9.552 8.607 7.981 7.428 6.737 6.250 6.103
0.00004384  1.37e+10  0.5052142143   0.505 -0.988  3.6908  4.845    1  0.000  0.545     0.00     0.00 -1 -6.84e-15      0.00 7.548e-01 2.451e-01 1.771e-05 4.779e-06 4.335e-05 -1.000 1.000e-04 7.240 8.481 8.364 7.553 7.021 6.533 5.930 5.487 5.369
0.00004384  1.37e+10  0.1349991709   0.134 -2.341  3.6000  5.259    1  0.000  0.545     0.00     0.00 -1 -1.74e-16      0.00 7.385e-01 2.614e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 10.622 13.597 12.685 11.450 10.587 9.895 9.030 8.524 8.374
0.00004384  1.37e+10  0.1089667231   0.108 -2.643  3.5730  5.360    1  0.000  0.545     0.00     0.00 -1 -6.58e-17      0.00 7.426e-01 2.573e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 11.377 15.094 13.856 12.423 11.422 10.637 9.693 9.247 9.119
0.00004384  1.37e+10  0.3297073841   0.328 -1.503  3.6486  5.004    1  0.000  0.544     0.00     0.00 -1 -3.86e-16      0.00 7.367e-01 2.632e-01 1.796e-05 4.852e-06 4.400e-05 -1.000 1.001e-04 8.528 10.480 10.021 9.036 8.376 7.801 7.081 6.583 6.427
0.00004384  1.37e+10  0.1868443340   0.186 -1.999  3.6205  5.140    1  0.000  0.545     0.00     0.00 -1 -6.36e-16      0.00 7.362e-01 2.637e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.993e-05 9.769 12.274 11.567 10.452 9.683 9.044 8.240 7.721 7.557
0.00004384  1.37e+10  0.2899244130   0.288 -1.610  3.6420  5.028    1  0.000  0.545     0.00     0.00 -1 -2.07e-16      0.00 7.363e-01 2.636e-01 1.797e-05 4.852e-06 4.400e-05 -1.000 1.000e-04 8.794 10.869 10.354 9.341 8.658 8.069 7.329 6.823 6.663
0.00004384  1.37e+10  0.1993506551   0.198 -1.937  3.6239  5.119    1  0.000  0.545     0.00     0.00 -1  -5.3e-16      0.00 7.361e-01 2.638e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.996e-05 9.611 12.046 11.370 10.272 9.518 8.887 8.093 7.575 7.410
0.00004384  1.37e+10  0.2748493254   0.273 -1.654  3.6394  5.038    1  0.000  0.545     0.00     0.00 -1 -2.75e-16      0.00 7.363e-01 2.636e-01 1.797e-05 4.852e-06 4.400e-05 -1.000 1.000e-04 8.905 11.029 10.492 9.467 8.775 8.180 7.432 6.923 6.762
0.00004384  1.37e+10  0.1158128157   0.115 -2.556  3.5812  5.331    1  0.000  0.545     0.00     0.00 -1 -1.15e-16      0.00 7.414e-01 2.585e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.001e-04 11.159 14.636 13.503 12.135 11.176 10.425 9.504 9.036 8.903
0.00004384  1.37e+10  0.2140113264   0.213 -1.870  3.6275  5.098    1  0.000  0.545     0.00     0.00 -1 -4.56e-16      0.00 7.361e-01 2.638e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.999e-05 9.445 11.806 11.163 10.083 9.344 8.721 7.938 7.421 7.256
0.00004384  1.37e+10  0.6113057137   0.611 -0.523  3.7422  4.668    1  0.000  0.543     0.00     0.00 -1 -2.23e-14      0.00 8.086e-01 1.914e-01 1.413e-05 3.818e-06 3.468e-05 -1.000 7.741e-05 6.078 6.696 6.868 6.263 5.848 5.453 4.978 4.608 4.534
0.00004384  1.37e+10  0.1484732628   0.148 -2.228  3.6077  5.219    1  0.000  0.545     0.00     0.00 -1 -3.64e-17      0.00 7.372e-01 2.627e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.999e-05 10.340 13.131 12.299 11.112 10.286 9.614 8.772 8.259 8.102
0.00004384  1.37e+10  0.3284917474   0.327 -1.506  3.6484  5.004    1  0.000  0.544     0.00     0.00 -1 -3.68e-16      0.00 7.367e-01 2.632e-01 1.796e-05 4.852e-06 4.400e-05 -1.000 1.001e-04 8.535 10.491 10.031 9.044 8.384 7.809 7.088 6.590 6.434
0.00004384  1.37e+10  0.5171680450   0.516 -0.937  3.6957  4.823    1  0.000  0.545     0.00     0.00 -1 -7.63e-15      0.00 7.638e-01 2.361e-01 1.710e-05 4.615e-06 4.187e-05 -1.000 9.999e-05 7.113 8.281 8.199 7.409 6.890 6.411 5.821 5.384 5.271
0.00004384  1.37e+10  0.1210743785   0.120 -2.491  3.5872  5.309    1  0.000  0.545     0.00     0.00 -1 -1.72e-16      0.00 7.405e-01 2.594e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 10.997 14.302 13.246 11.924 10.996 10.265 9.362 8.880 8.741
0.00004384  1.37e+10  0.1273282021   0.127 -2.413  3.5943  5.284    1  0.000  0.545     0.00     0.00 -1  -2.8e-16      0.00 7.394e-01 2.605e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 10.803 13.920 12.947 11.675 10.784 10.075 9.193 8.697 8.552
0.00004384  1.37e+10  0.2017399520   0.201 -1.925  3.6246  5.115    1  0.000  0.545     0.00     0.00 -1 -5.12e-16      0.00 7.361e-01 2.638e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.993e-05 9.581 12.003 11.333 10.238 9.487 8.857 8.065 7.547 7.382
0.00004384  1.37e+10  0.1257410198   0.125 -2.433  3.5925  5.290    1  0.000  0.545     0.00     0.00 -1 -2.48e-16      0.00 7.397e-01 2.602e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.001e-04 10.853 14.015 13.022 11.737 10.837 10.123 9.236 8.743 8.600
0.00004384  1.37e+10  0.2021939754   0.201 -1.922  3.6247  5.114    1  0.000  0.545     0.00     0.00 -1 -5.09e-16      0.00 7.361e-01 2.638e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.993e-05 9.576 11.994 11.326 10.232 9.481 8.851 8.060 7.542 7.377
0.00004384  1.37e+10  0.2923659682   0.291 -1.603  3.6424  5.026    1  0.000  0.545     0.00     0.00 -1 -1.98e-16      0.00 7.363e-01 2.636e-01 1.797e-05 4.852e-06 4.400e-05 -1.000 1.001e-04 8.776 10.843 10.332 9.320 8.639 8.051 7.312 6.806 6.647
0.00004384  1.37e+10  0.5039840341   0.504 -0.993  3.6903  4.847    1  0.000  0.545     0.00     0.00 -1 -6.77e-15      0.00 7.538e-01 2.461e-01 1.777e-05 4.796e-06 4.350e-05 -1.000 9.997e-05 7.253 8.501 8.381 7.568 7.035 6.545 5.941 5.497 5.379
0.00004384  1.37e+10  0.1338178217   0.133 -2.351  3.5993  5.262    1  0.000  0.545     0.00     0.00 -1    -2e-16      0.00 7.386e-01 2.613e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 10.646 13.639 12.719 11.480 10.614 9.919 9.052 8.548 8.398
0.00004384  1.37e+10  0.6046227217   0.604 -0.555  3.7381  4.679    1  0.000  0.543     0.00     0.00 -1 -2.06e-14      0.00 8.059e-01 1.940e-01 1.429e-05 3.862e-06 3.507e-05 -1.000 9.269e-05 6.158 6.814 6.968 6.349 5.925 5.523 5.039 4.663 4.586
0.00004384  1.37e+10  0.2062886208   0.205 -1.902  3.6258  5.107    1  0.000  0.545     0.00     0.00 -1 -4.79e-16      0.00 7.361e-01 2.638e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.996e-05 9.524 11.920 11.261 10.173 9.427 8.800 8.012 7.494 7.329
0.00004384  1.37e+10  0.1302121133   0.130 -2.381  3.5972  5.273    1  0.000  0.545     0.00     0.00 -1 -3.03e-16      0.00 7.390e-01 2.609e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 10.722 13.767 12.824 11.571 10.694 9.994 9.121 8.620 8.472
0.00004384  1.37e+10  0.2766886055   0.275 -1.649  3.6397  5.037    1  0.000  0.545     0.00     0.00 -1 -2.65e-16      0.00 7.363e-01 2.636e-01 1.797e-05 4.852e-06 4.400e-05 -1.000 1.000e-04 8.892 11.009 10.475 9.451 8.761 8.166 7.420 6.911 6.750
0.00004384  1.37e+10  0.5824820995   0.581 -0.654  3.7261  4.713    1  0.000  0.544     0.00     0.00 -1 -1.55e-14      0.00 7.991e-01 2.008e-01 1.474e-05 3.981e-06 3.614e-05 -1.000 9.945e-05 6.405 7.185 7.284 6.619 6.171 5.748 5.235 4.841 4.755
0.00004384  1.37e+10  0.1814128458   0.180 -2.027  3.6191  5.149    1  0.000  0.545     0.00     0.00 -1 -6.88e-16      0.00 7.362e-01 2.637e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.996e-05 9.837 12.374 11.653 10.530 9.755 9.112 8.304 7.785 7.621
0.00004384  1.37e+10  0.1228516847   0.122 -2.469  3.5892  5.302    1  0.000  0.545     0.00     0.00 -1 -1.98e-16      0.00 7.402e-01 2.597e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.001e-04 10.942 14.190 13.160 11.852 10.936 10.212 9.314 8.827 8.687
0.00004384  1.37e+10  0.3016701341   0.301 -1.575  3.6440  5.019    1  0.000  0.545     0.00     0.00 -1 -1.66e-16      0.00 7.362e-01 2.637e-01 1.797e-05 4.852e-06 4.400e-05 -1.000 1.000e-04 8.708 10.745 10.247 9.242 8.567 7.982 7.248 6.744 6.586
0.00004384  1.37e+10  0.2051786035   0.204 -1.907  3.6255  5.109    1  0.000  0.545     0.00     0.00 -1 -4.87e-16      0.00 7.361e-01 2.638e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.996e-05 9.538 11.940 11.279 10.189 9.441 8.814 8.025 7.507 7.342
0.00004384  1.37e+10  0.3243449628   0.323 -1.516  3.6477  5.007    1  0.000  0.544     0.00     0.00 -1 -3.12e-16      0.00 7.366e-01 2.633e-01 1.797e-05 4.852e-06 4.400e-05 -1.000 9.999e-05 8.561 10.530 10.063 9.074 8.412 7.835 7.112 6.613 6.456
0.00004384  1.37e+10  0.3619387746   0.361 -1.422  3.6539  4.986    1  0.000  0.544     0.00     0.00 -1 -9.48e-16      0.00 7.390e-01 2.609e-01 1.796e-05 4.853e-06 4.400e-05 -1.000 1.001e-04 8.326 10.183 9.769 8.805 8.163 7.599 6.895 6.403 6.251
0.00004384  1.37e+10  0.5784160495   0.577 -0.672  3.7239  4.719    1  0.000  0.544     0.00     0.00 -1 -1.48e-14      0.00 7.979e-01 2.020e-01 1.482e-05 4.002e-06 3.633e-05 -1.000 9.951e-05 6.450 7.253 7.342 6.668 6.215 5.789 5.270 4.874 4.785
0.00004384  1.37e+10  0.2953277230   0.294 -1.594  3.6429  5.024    1  0.000  0.545     0.00     0.00 -1 -1.87e-16      0.00 7.362e-01 2.637e-01 1.797e-05 4.852e-06 4.400e-05 -1.000 1.000e-04 8.755 10.812 10.305 9.295 8.616 8.029 7.292 6.787 6.627
0.00004384  1.37e+10  0.2429209948   0.241 -1.760  3.6334  5.066    1  0.000  0.545     0.00     0.00 -1 -4.06e-16      0.00 7.363e-01 2.636e-01 1.798e-05 4.852e-06 4.400e-05 -1.000 1.000e-04 9.171 11.412 10.822 9.770 9.055 8.446 7.680 7.167 7.003
0.00004384  1.37e+10  0.1190008447   0.118 -2.516  3.5848  5.318    1  0.000  0.545     0.00     0.00 -1 -1.47e-16      0.00 7.409e-01 2.590e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.999e-05 11.061 14.434 13.347 12.007 11.067 10.328 9.418 8.941 8.805
0.00004384  1.37e+10  0.5297525525   0.529 -0.883  3.7008  4.800    1  0.000  0.544     0.00     0.00 -1 -8.56e-15      0.00 7.733e-01 2.266e-01 1.646e-05 4.442e-06 4.031e-05 -1.000 9.997e-05 6.978 8.073 8.026 7.258 6.751 6.282 5.706 5.276 5.168
